subject,rt,correct,jitter,noise,n200trialerp_c1r,n200trialerplat_c1r,p200trialerp_c1n,p200trialerplat_c1n,goodtrials
1,1,613,70,0.3,-77.2860523357414,156.8125,28.859510284937,175.3671875,1
1,1,791,60,0.3,-106.945118356454,210.5234375,11.4159084585283,220.2890625,1
1,1,744,80,0.3,-210.742431474506,149.9765625,45.9079776744454,220.2890625,1
1,1,785,70,0.6,-30.2566191286192,247.6328125,42.0985551474646,200.7578125,1
1,1,821,80,0.45,-98.737945488958,251.5390625,48.0837460030355,233.9609375,1
1,1,740,70,0.3,-99.4193565208718,240.796875,84.4652160175036,235.9140625,1
1,1,562,80,0.45,-155.106024753081,168.53125,22.924741070746,201.734375,1
1,1,850,70,0.6,-84.7299098118256,188.0625,63.9046546543359,206.6171875,1
1,1,720,70,0.6,-109.435584966744,253.4921875,39.2384994695967,239.8203125,1
1,1,641,80,0.6,-71.7473149563213,252.515625,83.0517702557077,227.125,1
1,1,513,60,0.3,-107.059089296587,211.5,52.7531603754508,183.1796875,1
1,1,504,60,0.45,-69.6959740296206,162.671875,107.436254093468,176.34375,1
1,1,477,60,0.3,-121.823339324397,227.125,62.4830434728301,196.8515625,1
1,1,470,70,0.3,-52.408841839066,172.4375,45.2424827916848,239.8203125,1
1,1,524,60,0.3,-125.690695053335,213.453125,51.3752662416237,211.5,1
1,1,517,80,0.3,-34.4688083766953,225.171875,73.6433102666004,231.03125,1
1,1,783,60,0.6,-39.9620651836279,274.9765625,2.12809087366456,274.9765625,1
1,1,582,80,0.3,-55.0155512485415,247.6328125,58.7962621217711,244.703125,1
1,1,778,70,0.45,-61.4357711205211,218.3359375,62.7734258000662,244.703125,1
1,1,735,60,0.3,-85.7458020553879,211.5,115.429118423426,235.9140625,1
1,1,564,60,0.3,-114.001570514092,158.765625,94.7540978912925,256.421875,1
1,1,658,70,0.6,-65.7560010536081,171.4609375,125.395232111297,185.1328125,1
1,1,721,60,0.3,-79.7499530499865,180.25,70.5424026447362,198.8046875,1
1,1,588,60,0.6,-77.439637152758,190.9921875,116.820163235433,185.1328125,1
1,1,564,60,0.3,-76.6774896200366,220.2890625,47.8704687493391,200.7578125,1
1,1,610,80,0.6,-61.3276501364759,272.046875,48.3878187208742,171.4609375,1
1,1,467,60,0.3,-81.3155047955654,274.9765625,87.8401632928051,237.8671875,1
1,0,570,70,0.45,-71.0789330053373,245.6796875,51.184833928617,238.84375,1
1,1,707,70,0.3,-78.8503076873263,274.9765625,57.6647134203974,246.65625,1
1,1,602,80,0.3,-122.196223298304,222.2421875,87.6677468799605,230.0546875,1
1,1,471,60,0.3,-78.3855362501984,218.3359375,91.0823612298043,215.40625,1
1,1,668,60,0.45,-75.1979880808996,246.65625,119.147424703208,206.6171875,1
1,0,669,80,0.6,-62.0484358302848,223.21875,23.5064088840028,210.5234375,1
1,1,589,70,0.45,-130.326495050321,198.8046875,90.2686140502991,225.171875,1
1,1,514,60,0.3,-211.233908181473,167.5546875,63.4202009458385,149.9765625,1
1,1,484,70,0.3,-128.229825452384,227.125,50.2356952365268,254.46875,1
1,1,526,80,0.45,-66.5606018501648,237.8671875,101.874338241327,190.9921875,1
1,1,689,80,0.6,-134.894922249624,172.4375,118.562713051294,189.0390625,1
1,1,524,70,0.45,-89.793033378628,229.078125,83.9995336472705,231.03125,1
1,1,471,80,0.45,-170.172395736683,196.8515625,42.0726360095934,211.5,1
1,1,562,60,0.45,-96.9868222995241,223.21875,109.149632600755,235.9140625,1
1,1,532,80,0.6,-60.0734285338476,274.9765625,65.6218315703616,205.640625,1
1,1,527,70,0.6,-73.9386547946208,227.125,115.300366510734,149.9765625,1
1,1,574,60,0.3,-145.072556000179,178.296875,96.9147082987802,253.4921875,1
1,1,504,60,0.45,-70.2249374517222,274.9765625,39.4179925035323,183.1796875,1
1,1,555,80,0.3,-81.9876375345255,164.625,88.0303021189487,274.9765625,1
1,1,631,70,0.45,-106.101152022609,190.015625,74.2616009594386,238.84375,1
1,1,730,60,0.6,-59.9632340483592,270.09375,107.74178460788,200.7578125,1
1,1,755,60,0.6,-47.9395740884589,185.1328125,46.4407502613041,158.765625,1
1,1,516,60,0.6,-77.4360322583129,274.9765625,82.0474638059465,220.2890625,1
1,1,515,80,0.45,-126.392676201273,243.7265625,89.887192525676,198.8046875,1
1,1,679,80,0.6,-62.4429110386646,272.046875,79.7333125368383,264.234375,1
1,1,491,60,0.45,-140.62914379457,189.0390625,68.8782952984922,184.15625,1
1,1,563,70,0.45,-95.0052496196932,237.8671875,100.01371629536,212.4765625,1
1,1,1003,80,0.3,-71.5916968734566,202.7109375,39.0515564315663,207.59375,1
1,1,586,80,0.6,-54.6477263446558,225.171875,94.9899675372013,202.7109375,1
1,1,552,70,0.3,-102.277877313602,158.765625,124.795567123547,183.1796875,1
1,1,654,60,0.45,-66.0811955428058,274.9765625,121.299037559328,245.6796875,1
1,1,660,70,0.3,-107.037823509131,252.515625,38.7797819752834,258.375,1
1,1,598,80,0.45,-58.6211188309452,190.015625,183.527247500668,223.21875,1
1,1,724,70,0.6,-75.3044812643976,197.828125,70.3342606571569,149.9765625,1
1,1,504,70,0.45,-50.092455177396,229.078125,103.971592767379,220.2890625,1
1,1,476,80,0.45,-137.734023385342,232.0078125,43.2148392925774,167.5546875,1
1,1,411,60,0.6,-87.5026788128689,181.2265625,68.9463746701987,238.84375,0
1,1,463,80,0.6,-71.1956986808001,252.515625,78.074315869008,183.1796875,1
1,1,670,70,0.45,-113.198209410718,237.8671875,57.7544429885223,246.65625,1
1,1,580,60,0.6,-94.4127826506975,190.9921875,127.176501660664,149.9765625,1
1,1,566,70,0.45,-97.8155876380786,190.015625,104.8090919563,221.265625,1
1,1,479,80,0.45,-49.9505543962244,204.6640625,71.6138302809112,242.75,1
1,1,550,70,0.6,-174.60319086064,226.1484375,84.3948371714928,214.4296875,1
1,1,562,70,0.45,-73.8553177997469,249.5859375,79.0545342926247,149.9765625,1
1,1,512,60,0.3,-181.100645755386,162.671875,45.7778103883273,232.0078125,1
1,1,505,60,0.45,-69.6761947491698,187.0859375,44.2763538933516,231.03125,1
1,1,787,80,0.3,-134.382537618092,189.0390625,116.032781575806,169.5078125,1
1,1,565,60,0.6,-74.0396495109481,227.125,122.734363894302,236.890625,1
1,1,596,60,0.3,-142.578982349098,173.4140625,88.423439886843,160.71875,1
1,1,452,70,0.3,-66.1922805451571,193.921875,56.6450375704598,191.96875,1
1,1,506,70,0.6,-114.036310952824,217.359375,92.6538471773963,232.0078125,1
1,1,457,70,0.3,-138.252823192052,165.6015625,73.2216050399219,223.21875,1
1,1,576,80,0.6,-168.901308033103,208.5703125,80.2684373706507,192.9453125,1
1,1,519,80,0.6,-138.377080140759,187.0859375,137.413174672629,176.34375,1
1,1,391,60,0.45,-162.935435327156,149.9765625,-6.8958422184973,274,0
1,1,516,80,0.45,-152.300258105976,165.6015625,45.0548219395718,202.7109375,1
1,1,617,70,0.45,-94.7870980387683,165.6015625,95.4829500540057,198.8046875,1
1,0,754,80,0.45,-122.104087922804,149.9765625,75.0370568986256,250.5625,1
1,1,451,80,0.45,-74.5913648497941,254.46875,58.2209998558488,220.2890625,1
1,1,569,80,0.3,-76.8443118245465,182.203125,2.35959131449771,178.296875,1
1,1,621,80,0.3,-102.819981947335,210.5234375,84.0855098158299,237.8671875,1
1,1,583,80,0.45,-110.115380368678,266.1875,117.566192315237,232.0078125,1
1,1,717,70,0.3,-47.8929639436295,274,113.790600487931,229.078125,1
1,1,540,80,0.45,-31.146757391285,172.4375,62.6181154318395,268.140625,1
1,1,463,80,0.45,-206.345857396568,234.9375,112.214705362776,199.78125,1
1,1,748,70,0.3,-86.7652746389653,206.6171875,77.1904406630466,247.6328125,1
1,1,616,80,0.6,-111.036942983108,161.6953125,95.6475170757957,206.6171875,1
1,1,925,60,0.45,-72.7997746657431,207.59375,110.570189850515,223.21875,1
1,1,528,60,0.3,-89.1754550261755,228.1015625,66.1345386387767,188.0625,1
1,1,795,80,0.6,-87.4477122818002,233.9609375,92.1338087083574,247.6328125,1
1,1,667,60,0.3,-92.3312364616247,254.46875,51.7167976509798,212.4765625,1
1,1,625,70,0.3,-131.581351869228,189.0390625,60.0331099083974,208.5703125,1
1,1,500,80,0.3,-164.24465294616,221.265625,66.6841483010988,200.7578125,1
1,1,617,80,0.6,-94.1113431833042,181.2265625,100.837804958501,192.9453125,1
1,1,539,70,0.6,-63.5496225890208,232.0078125,103.186449001191,241.7734375,1
1,1,748,70,0.3,-95.6749960410033,274.9765625,133.673412934052,272.046875,1
1,1,532,60,0.45,-82.9694852385274,238.84375,66.7243722702978,189.0390625,1
1,1,680,60,0.6,-52.0289168350708,159.7421875,63.379401911717,231.03125,1
1,1,717,70,0.6,-20.2998811514055,190.015625,68.4296425355458,192.9453125,1
1,1,698,80,0.3,-102.203650541751,190.015625,53.6986313791892,224.1953125,1
1,1,600,80,0.45,-66.7290065241271,205.640625,54.5558907881217,192.9453125,1
1,1,796,70,0.6,-92.1665002963519,190.015625,84.9544259738934,216.3828125,1
1,1,660,60,0.3,-139.590587262121,220.2890625,68.0570216169616,149.9765625,1
1,1,585,80,0.45,-80.3607398142158,265.2109375,67.5409403602529,212.4765625,1
1,1,533,60,0.45,-74.725612349389,255.4453125,90.4628670150645,242.75,1
1,1,524,70,0.3,-76.854157554358,230.0546875,39.4277659906618,245.6796875,1
1,1,617,60,0.6,-122.965717064932,255.4453125,72.7101100200596,223.21875,1
1,1,562,60,0.45,-121.209312537024,208.5703125,121.152854272437,232.0078125,1
1,1,636,80,0.3,-69.8874793226952,210.5234375,94.809883293698,227.125,1
1,1,722,60,0.6,-59.4733006837976,173.4140625,88.3694711358746,256.421875,1
1,1,572,70,0.6,-55.4230496437117,149.9765625,106.666039354927,235.9140625,1
1,1,501,70,0.3,-95.7991403639842,225.171875,51.0379605139296,207.59375,1
1,1,692,60,0.6,-22.8758915453323,274.9765625,62.530815318243,232.984375,1
1,1,592,80,0.6,-51.1984503523044,268.140625,101.529519322785,205.640625,1
1,1,507,70,0.45,-96.7996279030978,272.046875,41.0429595204435,224.1953125,1
1,1,491,80,0.3,-97.1920693815896,167.5546875,69.5365140036949,212.4765625,1
1,1,525,70,0.45,-51.705710547835,202.7109375,57.7320125092664,210.5234375,1
1,1,439,60,0.3,-155.765092484703,209.546875,36.4783284196879,232.984375,1
1,1,618,80,0.6,-60.6322808077671,157.7890625,59.2248345238129,208.5703125,1
1,1,629,80,0.45,-85.2290276788728,165.6015625,135.613089200582,189.0390625,1
1,1,718,70,0.3,-89.1552093240964,228.1015625,6.66013477367026,181.2265625,1
1,1,664,80,0.45,-149.062358002842,197.828125,41.1680466912173,257.3984375,1
1,1,690,80,0.45,-85.368173151672,215.40625,49.487375801877,220.2890625,1
1,1,665,60,0.3,-119.314997752004,224.1953125,108.587667006553,192.9453125,1
1,1,663,70,0.6,-111.615978662379,175.3671875,124.498019144063,149.9765625,1
1,1,633,70,0.6,-72.7534431212558,184.15625,36.7422260712902,192.9453125,1
1,1,530,70,0.3,-103.43004798663,180.25,99.045750054415,248.609375,1
1,1,506,60,0.6,-102.4132023922,213.453125,55.21956087231,149.9765625,1
1,0,913,80,0.6,4.38450975027775,163.6484375,41.3298364027457,166.578125,1
1,1,517,70,0.45,-193.952267673872,232.0078125,38.4722778091411,263.2578125,1
1,1,647,60,0.3,-121.70128962978,207.59375,90.7380852650397,245.6796875,1
1,1,832,70,0.45,-82.4526698545238,156.8125,87.5611799886049,161.6953125,1
1,1,668,70,0.3,-75.6641392424844,167.5546875,75.9577370736512,182.203125,1
1,0,879,80,0.6,-41.559526445583,216.3828125,57.7068329418299,157.7890625,1
1,1,525,60,0.6,-39.8809551421606,166.578125,33.6701359069968,248.609375,1
1,1,523,70,0.3,-94.560602782639,194.8984375,63.1831826233173,201.734375,1
1,1,561,60,0.45,-69.0775982715999,153.8828125,79.6961439983731,198.8046875,1
1,1,479,60,0.3,-152.40037337089,149.9765625,44.8174775092271,274.9765625,1
1,1,512,80,0.45,-106.290467219142,274.9765625,60.3206361962029,258.375,1
1,1,450,60,0.3,-179.921553891375,170.484375,55.1017423737592,274.9765625,1
1,1,626,70,0.45,-85.4292956388117,248.609375,56.0900564363631,256.421875,1
1,1,489,70,0.3,-78.1652394452587,152.90625,147.575685928744,234.9375,1
1,1,598,70,0.3,-97.429067808002,191.96875,59.9031254669066,182.203125,1
1,1,500,60,0.45,-77.4069307763925,201.734375,87.0497711000493,215.40625,1
1,NaN,NaN,80,0.3,-128.742006735114,168.53125,82.4745173831146,191.96875,0
1,1,566,70,0.3,-107.943622998359,180.25,88.6666619084186,217.359375,1
1,1,918,70,0.6,-39.0729460695334,175.3671875,83.3156248376687,149.9765625,1
1,1,727,60,0.45,-101.073773058301,274.9765625,66.6236074382059,190.015625,1
1,1,866,70,0.6,-76.2097658990458,212.4765625,128.87349463837,213.453125,1
1,0,1094,70,0.6,-74.5679175829398,152.90625,38.0327384031437,272.046875,1
1,1,735,70,0.45,-49.9757324262458,205.640625,110.679050414021,218.3359375,1
1,0,1001,80,0.6,-55.3705092189546,263.2578125,54.3659183370746,149.9765625,1
1,1,1288,80,0.6,-94.5572654882558,239.8203125,116.955395196448,176.34375,1
1,1,575,80,0.3,-133.20582110971,241.7734375,60.0503195572286,254.46875,1
1,1,723,70,0.6,-86.6799953855913,274.9765625,97.5037127130687,229.078125,1
1,1,672,60,0.6,-52.8426718822185,265.2109375,58.6393283982938,188.0625,1
1,1,764,80,0.6,-51.8548343804941,157.7890625,105.077486290661,197.828125,1
1,0,1011,70,0.6,-85.0979423969945,154.859375,46.5312805530668,184.15625,1
1,1,1113,80,0.3,-70.8357012107673,215.40625,69.498943479935,216.3828125,1
1,1,1137,60,0.45,-34.2237379519911,203.6875,67.3807353185305,187.0859375,1
1,1,905,80,0.45,-154.550522189756,259.3515625,12.0677355697792,216.3828125,1
1,1,554,70,0.3,-100.673551804811,211.5,87.5227934180943,219.3125,1
1,1,762,70,0.45,-73.7849923044516,232.0078125,36.6424908150414,183.1796875,1
1,1,557,70,0.6,-68.8013396347133,161.6953125,66.0531834655291,268.140625,1
1,1,416,60,0.45,-101.101366146175,226.1484375,74.4813991645956,161.6953125,1
1,1,573,70,0.3,-120.261809472514,219.3125,135.806728010104,191.96875,1
1,1,538,70,0.3,-122.122151400178,198.8046875,125.398227804161,190.015625,1
1,1,488,60,0.6,-32.6105506641822,162.671875,84.6153149725981,235.9140625,1
1,1,627,80,0.45,-51.1739234496286,196.8515625,31.0137637801882,236.890625,1
1,1,547,60,0.3,-77.6473081973788,188.0625,20.2733062100015,258.375,1
1,1,921,60,0.3,-112.184443029732,265.2109375,73.0140388666327,206.6171875,1
1,1,527,60,0.45,-53.7119346396773,191.96875,85.5722145935883,166.578125,1
1,1,569,80,0.45,-76.9408589685144,274.9765625,91.114097266302,256.421875,1
1,1,611,80,0.45,-84.4436262356457,235.9140625,66.5480551756444,173.4140625,1
1,1,654,60,0.45,-53.9288334898187,196.8515625,84.9702285247002,233.9609375,1
1,1,663,70,0.6,-67.4301097987877,213.453125,126.59220116663,252.515625,1
1,1,743,80,0.6,-194.592768015888,195.875,110.366471860222,185.1328125,1
1,1,618,60,0.6,-85.9857695811476,151.9296875,97.046274172413,273.0234375,1
1,1,585,80,0.45,-0,149.9765625,0,149.9765625,0
1,1,632,80,0.6,-74.5633986494654,231.03125,86.8847860361207,223.21875,1
1,1,703,60,0.6,-53.6041647276662,274.9765625,78.9795995841065,274.9765625,1
1,1,714,60,0.6,-39.6128625376376,181.2265625,197.929828439995,225.171875,1
1,1,545,80,0.6,-49.8246805233542,232.0078125,41.7365384092966,214.4296875,1
1,1,530,60,0.6,-48.2788876017417,246.65625,126.020202398714,178.296875,1
1,1,511,70,0.45,-102.918928643519,271.0703125,227.461972542649,213.453125,1
1,1,574,70,0.45,-87.9667059133385,243.7265625,112.602646196807,221.265625,1
1,1,599,60,0.3,-59.9783443413724,215.40625,94.3535037196123,193.921875,1
1,1,691,60,0.45,-181.438759747999,265.2109375,48.4024958027575,244.703125,1
1,1,639,60,0.45,-71.0409200503859,186.109375,120.05788354251,208.5703125,1
1,1,768,80,0.3,-76.8349415935161,163.6484375,89.6712615815673,149.9765625,1
1,1,863,80,0.3,-130.507644353635,250.5625,145.714903406449,274.9765625,1
1,1,722,80,0.6,-135.911183753735,172.4375,167.211043126736,198.8046875,1
1,1,1065,70,0.6,-62.5810050576578,266.1875,97.2454925368717,188.0625,1
1,1,692,60,0.45,-114.910499197685,244.703125,86.388886393084,231.03125,1
1,1,759,70,0.6,-60.0173661059393,191.96875,80.1544152885968,160.71875,1
1,1,660,60,0.45,-149.677502455851,257.3984375,109.585312323485,254.46875,1
1,1,762,70,0.6,-59.7063701755453,190.9921875,31.0467755948913,200.7578125,1
1,1,513,80,0.45,-88.4982432976721,209.546875,52.0252977505187,234.9375,1
1,1,740,80,0.45,-107.143413920923,211.5,86.8348828291291,250.5625,1
1,1,560,70,0.45,-84.5378757674106,266.1875,128.351656395056,166.578125,1
1,1,558,80,0.45,-57.5988055391992,215.40625,73.3753113459922,271.0703125,1
2,1,947,60,0.3,-40.2790330822427,191.96875,31.3995513768789,274.9765625,1
2,1,945,80,0.3,-35.1760943307927,249.5859375,24.3919622615791,169.5078125,1
2,0,1170,70,0.6,-28.1393808275706,198.8046875,42.2727238338037,219.3125,1
2,1,1031,70,0.6,-55.7068621817818,149.9765625,46.6470583643484,213.453125,1
2,1,609,70,0.45,-30.8680901395809,227.125,43.8448143849978,178.296875,1
2,1,763,80,0.6,-23.5421554960978,217.359375,4.75439727142198,200.7578125,1
2,1,996,80,0.3,-76.6200642797314,202.7109375,40.6397417308542,223.21875,1
2,1,568,60,0.3,-48.0230678585273,149.9765625,63.515171653019,186.109375,1
2,1,796,80,0.3,-48.4909803098198,213.453125,55.1443179863247,181.2265625,1
2,1,787,80,0.3,-25.200647539017,237.8671875,37.4240962583701,218.3359375,1
2,1,638,60,0.3,-43.2028120359396,149.9765625,40.1982537513803,149.9765625,1
2,1,785,80,0.45,-41.7523330912318,199.78125,61.4563403853645,211.5,1
2,1,653,70,0.45,-30.7712869726059,274.9765625,81.2630688791091,221.265625,1
2,1,811,60,0.6,-39.0538933791413,198.8046875,30.0626480039826,199.78125,1
2,0,642,80,0.6,-39.8694746057613,203.6875,27.3037004491428,221.265625,1
2,1,706,60,0.3,-38.2859801508247,246.65625,21.7154234527833,237.8671875,1
2,1,650,70,0.45,-46.7696047998362,210.5234375,26.7238017975222,168.53125,1
2,0,618,70,0.3,-55.7466707109185,253.4921875,45.6004874621355,170.484375,1
2,1,738,70,0.3,-65.2619284495586,191.96875,23.2223294366933,200.7578125,1
2,1,802,60,0.6,-40.0606129967829,176.34375,55.6787622046694,188.0625,1
2,0,748,70,0.3,-92.8777207716445,190.015625,65.2130932021399,203.6875,1
2,1,779,60,0.3,-56.1061178690325,274.9765625,24.6782551003843,262.28125,1
2,1,741,80,0.45,-36.552919501931,260.328125,32.9421011842899,226.1484375,1
2,1,609,70,0.3,-67.9597841493535,192.9453125,53.430104314862,222.2421875,1
2,1,638,70,0.3,-37.8076274232486,236.890625,51.1630085876475,222.2421875,1
2,0,704,70,0.3,-53.7753732288777,152.90625,16.0126758333835,274.9765625,1
2,1,805,60,0.6,-52.5705384204756,217.359375,33.0149862765732,179.2734375,1
2,0,728,70,0.3,-45.89507847372,248.609375,46.1838400438663,156.8125,1
2,1,887,80,0.6,-43.4546304137435,161.6953125,36.4723736655891,154.859375,1
2,1,652,60,0.45,-37.5044080906607,238.84375,16.9061908010506,156.8125,1
2,1,651,80,0.3,-25.2417068510231,199.78125,4.58797708365697,156.8125,1
2,1,1098,80,0.45,-49.8457099799961,221.265625,43.0090386147113,212.4765625,1
2,1,579,60,0.3,-57.3965429186633,193.921875,26.3990282399422,168.53125,1
2,1,558,60,0.3,-55.3798593984042,166.578125,7.4698636153196,227.125,1
2,1,812,80,0.6,-40.4051620357373,239.8203125,36.7666278494672,225.171875,1
2,1,707,70,0.6,-58.9586139629915,257.3984375,29.2010602653302,221.265625,1
2,1,551,80,0.3,-35.9149599471826,167.5546875,21.3691165277268,168.53125,1
2,1,595,70,0.45,-31.3915488292765,149.9765625,18.8187720399728,176.34375,1
2,1,695,60,0.6,-6.72387548145244,274.9765625,39.8058413304905,165.6015625,1
2,1,595,70,0.45,-53.3398044204592,218.3359375,89.6461912174958,153.8828125,1
2,1,630,70,0.45,-47.81975992134,217.359375,35.1261657137838,261.3046875,1
2,1,628,60,0.45,-25.4241929294099,197.828125,6.03735111874118,274.9765625,1
2,1,532,70,0.3,-55.5428740923751,178.296875,30.027325973668,215.40625,1
2,1,644,80,0.45,-48.8038777660016,233.9609375,28.226257182913,192.9453125,1
2,1,679,60,0.3,-33.9919849545354,149.9765625,50.4909381712534,246.65625,1
2,1,646,60,0.45,-30.7700403887524,219.3125,14.4315831115164,223.21875,1
2,1,718,80,0.45,-50.1750609682258,224.1953125,11.2480356153009,155.8359375,1
2,0,759,70,0.6,-40.1352572262988,194.8984375,55.3416796963417,149.9765625,1
2,1,792,60,0.45,-17.897657767619,237.8671875,20.1674987660549,215.40625,1
2,1,767,80,0.6,-43.7326122886982,252.515625,31.3077583153798,207.59375,1
2,1,602,60,0.45,-19.6495952055516,205.640625,13.3873233095088,248.609375,1
2,0,752,70,0.45,-25.4887869095043,268.140625,57.0139272995789,161.6953125,1
2,1,783,60,0.45,-28.1212415790256,217.359375,46.7474862879492,191.96875,1
2,1,618,80,0.3,-48.0432876587598,222.2421875,32.6314821975039,164.625,1
2,1,985,80,0.6,-40.9476712136245,150.953125,18.7935159020825,246.65625,1
2,1,610,80,0.3,-62.9325391213868,188.0625,28.5610161938343,149.9765625,1
2,1,626,70,0.45,-62.2948583082887,196.8515625,24.6013043444897,196.8515625,1
2,0,711,80,0.45,-27.5498488737736,179.2734375,11.423311539947,190.9921875,1
2,1,824,60,0.45,-42.0440771635549,227.125,6.97440151503544,216.3828125,1
2,1,698,70,0.45,-24.2167022665199,274.9765625,30.9548940583242,200.7578125,1
2,1,581,60,0.3,-50.2443053810933,195.875,22.222279131357,220.2890625,1
2,1,756,60,0.6,-41.4849576953308,197.828125,43.4886129347722,193.921875,1
2,1,690,60,0.6,-20.8396840442837,222.2421875,-0.756097078340076,267.1640625,1
2,1,664,60,0.3,-38.8808357543875,235.9140625,18.002805854461,169.5078125,1
2,1,652,70,0.6,-37.9358846307213,272.046875,6.45059499325964,156.8125,1
